codigo_tiss,codigo_tuss,produto,laboratorio,valor,cobranca
0000075280,90423798,"EVEROLIMO - GENERICO 2,5 MG. CT. BL. AL. PLAS. PVC TRANS. X 2",NATCOFARMA,55.4464,
0000075281,90423828,EVEROLIMO - GENERICO 5 MG. CT. BL. AL. PLAS. PVC. TRANS. X 28,NATCOFARMA,110.8943,
0000003669,90051270,EVISTA 60 MG. CX. 14 CPRS. REV. ELI,LILLY,7.0136,
0000003670,90051262,EVISTA 60 MG. CX. 28 CPRS. REV. ELI,LILLY,6.9858,
0000064043,90051289,EVISTA 60 MG. CX. 30 CPRS. REV. ELI,LILLY,6.9807,
0000042201,90051297,EVISTA 60 MG. CX. 7 CPRS. REV. ELI,LILLY,7.005,
0000064043,90051289,EVISTA 60MG 30CPDS REV. ELI,LILLY,6.9807,
0000043236,90214900,EVOCANIL 200 MG. 20 CAPS. GEL. MOLE,ZODIAC,3.0425,
0000039015,90214889,EVOCANIL CX. 30 CAPS. GEL MOLE 100 MG.,ZODIAC,1.5198,
0000078483,90400070,EVOCLASS (RESTRITO HOSP.) 20 MG. PO LIOF. SOL. INJ. CT. FA VD,FARMARIN,81.18,
0000078479,90400038,EVODAZIN (RESTRITO HOSP.) 100 MG. PO LIOF. SOL. INJ. IV CT. F,FARMARIN,57.38,
0000078480,90400046,EVODAZIN (RESTRITO HOSP.) 200 MG. PO LIOF. SOL. INJ. IV CT. F,FARMARIN,119.35,
0000078482,90400062,EVOFLUBINA (RESTRITO HOSP.) 50 MG. PO LIOF. SOL. INJ. CT. 5 F,FARMARIN,714.79,
0000078481,90400054,EVOLOX (RESTRITO HOSP.) 1 G. PO LIOF. INJ. CT. FA VD. TRANS.,FARMARIN,101.39,
0000078488,90400119,EVOMID (RESTRITO HOSP.) 10 MG. PO LIOF. INJ. CT. FA VD. TRANS,FARMARIN,1067.78,
0000078487,90400100,EVOMID (RESTRITO HOSP.) 5 MG. PO LIOF. INJ. CT. FA VD. TRANS.,FARMARIN,563.65,
0000078478,90400020,EVOMIXAN (RESTRITO HOSP.) 2 MG/ML. SOL. INJ. CT. FA VD. AMB.,FARMARIN,1076.53,
0000078471,90399820,EVOPOSDO (RESTRITO HOSP.) 20 MG/ML. SOL. INJ. CT. FA VD. AMB.,FARMARIN,58.39,
0000078469,90399790,EVORUBICIN (RESTRITO HOSP.) 10 MG. PO LIOF. INJ. CT. FA VD. A,FARMARIN,43.89,
0000078470,90399811,EVORUBICIN (RESTRITO HOSP.) 50 MG. PO LIOF. INJ. CT. FA VD. A,FARMARIN,182.4,
0000078474,90399854,EVOTAXEL (RESTRITO HOSP.) 6 MG/ML. SOL. INJ. CT. FA VD. TRANS,FARMARIN,591.69,
0000078475,90399889,EVOTAXEL (RESTRITO HOSP.) 6 MG/ML. SOL. INJ. CT. FA VD. TRANS,FARMARIN,1919.83,
0000078476,90399919,EVOTAXEL (RESTRITO HOSP.) 6 MG/ML. SOL. INJ. CT. FA VD. TRANS,FARMARIN,3084.3,
0000078477,90399943,EVOTAXEL (RESTRITO HOSP.) 6 MG/ML. SOL. INJ. CT. FA VD. TRANS,FARMARIN,5944.57,
0000078486,90400097,EVOXALI (RESTRITO HOSP.) 100 MG. PO LIOF. INJ. CT. FA VD. AMB,FARMARIN,3580.41,
0000078485,90400089,EVOXALI (RESTRITO HOSP.) 50 MG. PO LIOF. INJ. CT. FA VD. AMB.,FARMARIN,1693.97,
0000078473,90399846,EVOZAR (RESTRITO HOSP.) 1 G. PO LIOF. INJ. IV CT. FA VD. TRAN,FARMARIN,786.14,
0000078472,90399838,EVOZAR (RESTRITO HOSP.) 200 MG. PO LIOF. INJ. IV CT. FA VD. T,FARMARIN,157.98,
0000011986,90105931,EVRA CART. 3 ADESIVOS JANSSEN -,CILAG,25.8074,
0000058406,90339185,EXCALV 1 MG. BL. 30 CPRS. REV. TEUTO,BRAS.,0.8981,
0000058406,90339185,EXCALV 1MG 30CPDS REV TEUTO,BRAS,0.8981,
0000003685,90170385,"EXELON 1,5 MG. 28 CS. BLISTER",NOVARTIS,6.1101,
0000003686,90170415,"EXELON 3,0 MG. 28 CS. BLISTER",NOVARTIS,7.0147,
0000003688,90170431,"EXELON 4,5 MG. 28 CS. BLISTER",NOVARTIS,7.9568,
0000003689,90170440,"EXELON 6,0 MG. 28 CS. BLISTER",NOVARTIS,8.1196,
0000067320,90170458,"EXELON PATCH 18 MG. CT. SACHE X 15 ADES. TRANS. (9,5 MG/24",NOVARTIS,12.8373,
0000026845,90170466,EXELON PATCH 18 MG/10 CM2 30 SIST.,NOVARTIS,16.6284,
0000035581,90170482,EXELON PATCH 27 MG/15 CM2 - 30 SIST.,NOVARTIS,16.6284,
0000039445,90170474,EXELON PATCH 27 MG/15 CM2 15 SIST.,NOVARTIS,16.6523,
0000026844,90170504,EXELON PATCH 9 MG/5 CM2 30 SIST.,NOVARTIS,14.2657,
0000039453,90170512,EXELON PATCH 9 MG/5 CM2 7 SIST.,NOVARTIS,14.2843,
0000003690,90170407,EXELON SOL. ORAL 2 MG. 120 ML.,NOVARTIS,494.82,
0000003692,90170393,EXELON SOL. ORAL 2 MG. 50 ML,NOVARTIS,211.32,
0000070178,90351460,EXEMESTANO - GENERICO 25 MG. CT. BL. AL. PLAS. OPC. X 30 DRA,WYETH,17.6133,
0000076252,90415256,EXEMESTANO 25MG 30CPDS REV.,ACCORD,17.5961,
0000070178,90351460,EXEMESTANO GEN.25MG 30DRGS,WYETH,17.5957,
0000052178,90252845,"EXFORGE HCT 160 MG. 12,5 MG. 10 MG. X 28",NOVARTIS,4.5489,
0000053643,90252810,"EXFORGE HCT 160 MG. 12,5 MG. 5 MG. X 14 CPRS. REV.",NOVARTIS,3.7049,
0000052179,90252829,"EXFORGE HCT 160 MG. 12,5 MG. 5 MG. X 28",NOVARTIS,3.8645,
0000052180,90252888,EXFORGE HCT 160 MG. 25 MG. 10 MG. X 28,NOVARTIS,4.5489,
0000052181,90252861,EXFORGE HCT 160 MG. 25 MG. 5 MG. X 28,NOVARTIS,3.8645,
0000053642,90252896,EXFORGE HCT 320 MG. 25 MG. 10 MG. X 14 CPRS. REV.,NOVARTIS,4.3604,
0000052182,90252900,EXFORGE HCT 320 MG. 25 MG. 10 MG. X 28,NOVARTIS,4.5489,
0000077775,90435761,EXFUNO 500 MG. PO LIOF. SUS. INJ. CT. 1 FA VD. TRANS. DR.,REDDY'S,287.71,
0000077780,90435770,EXFUNO 500 MG. PO LIOF. SUS. INJ. CT. 5 FA VD. TRANS. DR.,REDDY'S,287.704,
0000000897,90328230,EXIT CX. 20 CPRS.,FARMASA,0.8975,
0000020566,90170520,EXJADE 125 MG. 28 CP.,NOVARTIS,24.5027,
0000020567,90170539,EXJADE 250 MG. 28 CP.,NOVARTIS,49.0057,
0000020568,90170547,EXJADE 500 MG. 28 CP.,NOVARTIS,98.0133,
0000037362,90003926,EXODUS 10 MG. 60 CPRS. REV.,ACHE,1.2368,
0000036454,90003900,EXODUS 10 MG. BL. 15 CPRS. REV.,ACHE,2.4752,
0000036455,90003918,EXODUS 10 MG. BL. 30 CPRS. REV.,ACHE,1.654,
0000036453,90003934,EXODUS 10 MG. BL. 7 CPRS. REV.,ACHE,3.2967,
0000049762,90263553,EXODUS 15 MG. BL. 30 CPRS. REV.,ACHE,2.5574,
0000052718,90263545,EXODUS 15 MG. BL. 7 CPRS. REV.,ACHE,2.9695,
0000049764,90216393,EXODUS 20 MG. BL. 30 CPRS. REV.,ACHE,3.2161,
0000060415,90216385,EXODUS 20 MG. BL. X 7 CPRS. REV. (C1),ACHE,4.187,
0000046953,90216547,EXODUS 20 MG. SOL. ORAL GTS. 15 ML,ACHE,56.89,
0000064186,90343786,EXOTIN 100MCG/ML SOL.INJ.5FA 2ML UNIAO,QUIMICA,125.318,
0000000899,90245423,EXPEC XPE. 120 ML,LEGRAND,25.38,
0000038897,90372190,EXPECTAMIN XPE. 120 ML,LEGRAND,19.96,
0000071292,90255950,EXPECTUSS XPE. AD. FR. 100 ML,EMS,33.64,
0000071293,90255968,EXPECTUSS XPE. INF. FR. 100 ML,EMS,21.63,
0000071293,90255968,EXPECTUSS XPE.INF.100ML,EMS,21.63,
0000045122,90218132,EXPOLID 10 MG. 30 CPRS.,SANOFI-AVENTIS,4.5221,
0000045120,90218175,"EXPOLID 2,5 MG. 30 CPRS.",SANOFI-AVENTIS,1.5308,
0000045121,90218213,EXPOLID 5 MG. 30 CPRS.,SANOFI-AVENTIS,2.2611,
0000051278,90320638,"EXTAVIA 9,6 MUI PO LIOF. INJ. 15 FA VD. INC. + 15 SER. VD. I",NOVARTIS,404.3461,
0000051278,90320638,"EXTAVIA 9,6MUI PO LIOF 15FA+15SER.1,2ML (GOV)",NOVARTIS,404.3461,
0000064186,90343786,EXTODIN (RESTRITO HOSP.) 100 MCG/ML SOL. INJ. CT. 5 FA VD. T UNIAO,QUIMICA,125.318,
0000051665,90284739,"EYLIA 40 MG/ML SOL. INJ. FA VD. TRANS. X 0,278 ML + AG. C/FI",BAYER,4011.8,
0000064910,90356870,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 10 MG. 2 BL. X 15 C,EMS,1.8953,
0000068884,90371771,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 10 MG. 2 BL. X 15 C,GERMED,2.4003,
0000064911,90356861,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 20 MG. 2 BL. X 15 C,EMS,1.8953,
0000068885,90371780,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 20 MG. 2 BL. X 15 C,GERMED,2.4003,
0000064912,90356853,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 40 MG. 3 BL. X 10 C,EMS,2.2133,
0000068886,90371798,EZETIMIBA + SINVAST. - GENERICO 10 MG. + 40 MG. 3 BL. X 10 C,GERMED,2.8024,
0000065743,90356942,EZETIMIBA - GENERICO 10 MG. 2 BL. X 15 CPRS.,EMS,1.6377,
0000069306,90363167,EZETIMIBA - GENERICO 10 MG. 2 BL. X 15 CPRS. GEN -,LEGRAND,1.6377,
0000068519,90351088,EZETIMIBA - GENERICO 10 MG. 30 CPRS. TEUTO,BRAS.,1.1257,
0000071519,90356934,EZETIMIBA - GENERICO 10 MG. 4 BL. X 15 CPRS.,EMS,1.3357,
0000061956,90310497,EZETIMIBA - GENERICO 10 MG. BL. AL/AL. X 30 CPRS.,SANDOZ,1.9078,
0000073726,90402952,EZETIMIBA - GENERICO 10 MG. CT. BL. AL. AL. X 60 CPRS.,SANDOZ,1.1257,
0000074173,90397355,EZETIMIBA - GENERICO 10 MG. CT. BL. AL. PLAS. TRANS. X 30 CPR NEO,QUIMICA,1.6377,
0000074173,90397355,EZETIMIBA 10MG 30CPDS,NEOQUIMICA,1.636,
0000062163,90302931,EZETIMIBA GEN.10MG 30CPDS,ACTAVIS,1.8262,
0000065743,90356942,EZETIMIBA GEN.10MG 30CPDS EMS,GENERICOS,1.636,
0000068519,90351088,EZETIMIBA GEN.10MG 30CPDS TEUTO,BRAS,1.1245,
0000069306,90363167,EZETIMIBA GEN.10MG 30CPDS LEGRAND,GENERICOS,1.636,
0000071519,90356934,EZETIMIBA GEN.10MG 60CPDS EMS,GENERICOS,1.3383,
0000073726,90402952,EZETIMIBA GEN.10MG 60CPDS,SANDOZ,1.1279,
0000072665,90376684,EZETIMIBA SINVASTATINA GEN.10+10MG 28CPDS,ACTAVIS,2.399,
0000072666,90376781,EZETIMIBA SINVASTATINA GEN.10+20MG 28CPDS,ACTAVIS,2.399,
0000072667,90376889,EZETIMIBA SINVASTATINA GEN.10+40MG 28CPDS,ACTAVIS,4.2022,
0000068884,90371771,EZETIMIBA+SINVASTATINA GEN.10+10MG 2BLTX15CPDS GERMED,GENERICOS,2.3979,
0000064910,90356870,EZETIMIBA+SINVASTATINA GEN.10+10MG 30CPDS EMS,GENERICOS,1.8934,
0000068885,90371780,EZETIMIBA+SINVASTATINA GEN.10+20MG 2BLTX15CPDS GERMED,GENERICOS,2.3979,
0000064911,90356861,EZETIMIBA+SINVASTATINA GEN.10+20MG 30CPDS EMS,GENERICOS,1.8934,
0000064912,90356853,EZETIMIBA+SINVASTATINA GEN.10+40MG 30CPDS EMS,GENERICOS,2.2111,
0000068886,90371798,EZETIMIBA+SINVASTATINA GEN.10+40MG 3BLTX15CPDS GERMED,GENERICOS,2.7996,
0000045974,90234901,EZETROL 10 MG. 30 CPRS. MERCK SHARP &,DOHME,4.1059,
0000012216,90162544,EZETROL 10 MG. CX. 1 BL. X 10 CPRS. MERCK SHARP &,DOHME,4.103,
0000008195,90137612,EZOPEN (*) 200 MG. BL. 25 CPRS. TEUTO,BRAS.,1.9368,
0000002979,90137604,EZOPEN 5% CR. TB. 10 G TEUTO,BRAS.,14.79,
0000042679,90395603,FABRAZYME 35 MG. PO LIOF. INJ. FA X 20 ML,SANOFI-AVENTIS,12935.13,
0000023412,90003942,FACTIVE 320 MG. BL. 5 CPRS. REV.,ACHE,19.2,
0000023414,90003950,FACTIVE 320 MG. BL. 7 CPRS. REV.,ACHE,22.5125,
0000000910,90217896,FALMONOX 500 MG. CX. 3 CPRS.,SANOFI-AVENTIS,4.6862,
0000000913,90003969,FAMOX 20 MG. CPRS. CX. 10,ACHE,1.786,
0000000914,90003977,FAMOX 40 MG. CPRS. CX. 10,ACHE,3.393,
0000055295,90291972,FAMPYRA 10 MG. FR. PE X 28 CPRS. REV. LIB. PROL. BIOGEN,IDEC,21.4329,
0000055296,90291964,FAMPYRA 10 MG. FR. PE X 56 CPRS. REV. LIB. PROL. BIOGEN,IDEC,21.4981,
0000002864,90248040,FARLAC XPE. FR. 120 ML,FARMASA,30.28,
0000068132,90176022,"FARMAFLAN 11,6 MG/G GEL CT BG AL X 60 G",PHARLAB,12.71,
0000072756,90406648,FARMORUBICINA CS (RESTRITO HOSP.) 10 MG. SOL. INJ. FA PLAST.,WYETH,100.96,
0000072758,90406664,FARMORUBICINA CS (RESTRITO HOSP.) 200 MG. SOL. INJ. FA PLAST,WYETH,1515.8,
0000072757,90406656,FARMORUBICINA CS (RESTRITO HOSP.) 50 MG. SOL. INJ. FA PLAST.,WYETH,421.03,
0000072759,90406630,FARMORUBICINA RD (RESTRITO HOSP.) 10 MG. FA,WYETH,90.32,
0000068135,90176057,FARMOXICAM 20 MG CAP GEL DURA CT 01 BL AL PLAS INC X 15,PHARLAB,0.6087,
0000075517,90395107,FASENRA 30 MG/ML SOL. INJ. CT. SER. PREENCH. VD. TRANS. X 1 M,ASTRAZENECA,11951.34,
0000075517,90395107,FASENRA 30MG/ML SOL.INJ.SER.PREENCH.1ML,ASTRAZENECA,11951.34,
0000012839,90015835,FASLODEX 250 MG. CX. 1 SER. 5 ML + AGULHA ESTERIL DESC.,ASTRAZENECA,2944.2,
0000058162,90298675,FASLODEX 50 MG/ML SOL. INJ. CT. 2 SER. VD. INC. PREENCH. DES,ASTRAZENECA,2944.21,
0000060591,90257375,FASTFEN (RESTRITO HOSP.) 5 MCG/ML 30 EST. 2 ML,CRISTALIA,8.975,
0000028862,90302559,FASTFEN (RESTRITO HOSP.) 5 MCG/ML SOL. INJ. 25 AMPS. X 2 ML,CRISTALIA,8.984,REAL
0000028622,90046072,FASTFEN (RESTRITO HOSP.) 50 MCG/ML 10 AMPS. 5 ML,CRISTALIA,97.067,REAL
0000028623,90046080,FASTFEN (RESTRITO HOSP.) 50 MCG/ML 25 AMPS. 1 ML,CRISTALIA,20.8748,REAL
0000026140,90195000,"FASTURTEC 1,5 MG. PO LIOF. 3 FA VD.",SANOFI-AVENTIS,474.2926,
0000007550,90093089,FATOR ANTI-HEMOF. HUM. DUP. INAT. FANHDI (RESTRITO HOSP.) 10,GRIFOLS,2205.39,REAL
0000052859,90093100,FATOR ANTI-HEMOF. HUM. DUP. INAT. FANHDI (RESTRITO HOSP.) 25,GRIFOLS,551.33,REAL
0000007549,90093119,FATOR ANTI-HEMOF. HUM. DUP. INAT. FANHDI (RESTRITO HOSP.) 50,GRIFOLS,1102.68,REAL
0000039709,90093143,FATOR IX (RESTRITO HOSP.) 250 UI PO LIOF. INJ. FA VD. + DIL.,GRIFOLS,541.15,REAL
0000039710,90093151,FATOR IX (RESTRITO HOSP.) 500 UI PO LIOF. INJ. FA VD. + DIL.,GRIFOLS,1082.28,REAL
0000074013,90314174,FAULBLASTINA (RESTRITO HOSP.) 10 MG/10 ML INJ. 5 FA AMBAR,LIBBS,63.152,
0000074013,90314174,FAULBLASTINA (RESTRITO HOSP.) 10 MG/10 ML INJ. 5 FA AMBAR,LIBBS,63.152,
0000006777,90144317,FAULDACAR (RESTRITO HOSP.) 200 MG. FA,LIBBS,155.61,REAL
0000006778,90144325,FAULDACAR (RESTRITO HOSP.) 600 MG. FA,LIBBS,459.66,REAL
0000008354,90144333,FAULDCARBO (RESTRITO HOSP.) 150 MG/15 ML FA,LIBBS,561.54,REAL
0000008355,90144341,FAULDCARBO (RESTRITO HOSP.) 450 MG/45 ML FA,LIBBS,1454.99,REAL
0000008353,90144350,FAULDCARBO (RESTRITO HOSP.) 50 MG/5 ML FA,LIBBS,277.97,REAL
0000008199,90144376,FAULDCISPLA (RESTRITO HOSP.) 10 MG/10 ML FA,LIBBS,54.87,REAL
0000008197,90144368,FAULDCISPLA (RESTRITO HOSP.) 100 MG/100 ML FA,LIBBS,497.11,REAL
0000008198,90144384,FAULDCISPLA (RESTRITO HOSP.) 50 MG/50 ML FA,LIBBS,256.77,REAL
0000006890,90144414,FAULDCITA (RESTRITO HOSP.) 1 G SOL. INJ. FA DE 10 ML DE 100,LIBBS,114.46,REAL
0000006888,90144406,FAULDCITA (RESTRITO HOSP.) 500 MG/5 ML CX. 5 FA,LIBBS,138.294,REAL
0000006734,90144473,"FAULDFLUOR (RESTRITO HOSP.) 2,5 G/50 ML FA",LIBBS,110.5,REAL
0000006735,90144457,FAULDFLUOR (RESTRITO HOSP.) 500 MG/10 ML CX. 5 FA,LIBBS,22.546,REAL
0000006028,90144481,FAULDLEUCO (RESTRITO HOSP.) 300 MG/30 ML FA,LIBBS,510.83,REAL
0000006027,90144490,FAULDLEUCO (RESTRITO HOSP.) 50 MG/5 ML FA,LIBBS,95.33,REAL
0000008205,90144503,FAULDMETRO (RESTRITO HOSP.) 1 G/10 ML FA,LIBBS,506.29,REAL
0000008204,90144511,FAULDMETRO (RESTRITO HOSP.) 5 G/50 ML FA,LIBBS,2544.13,REAL
0000008203,90144538,FAULDMETRO (RESTRITO HOSP.) 50 MG/2 ML CX. 5 FA,LIBBS,34.31,REAL
0000008202,90144546,FAULDMETRO (RESTRITO HOSP.) 500 MG/20 ML FA,LIBBS,253.13,REAL
0000008201,90144562,FAULDOXO (RESTRITO HOSP.) 10 MG/5 ML FA,LIBBS,80.39,REAL
0000008200,90144554,FAULDOXO (RESTRITO HOSP.) 50 MG/25 ML FA,LIBBS,337.73,REAL
0000010019,90144597,FAULDPAMI (RESTRITO HOSP.) 90 MG/10 ML FA,LIBBS,990.25,REAL
0000008536,90291980,FAULDVINCRI (RESTRITO HOSP.) 1 MG/ML CX. 5 FA,LIBBS,38.386,REAL
0000043228,90292014,FAZOLON 1000 MG. PO INJ. CX. 20 FA VD. INC. BLAU,FARM.,13.1075,
0000050760,90256352,FEBUPEN 100 MG. 2 BL. X 6 CPRS. REV.,EMS,1.9534,
0000075298,90416694,FEIBA (RESTRITO HOSP.) 1000 U PO LIOF. INJ. FA + FA DIL. X 20,SHIRE,3719.62,
0000075299,90416716,FEIBA (RESTRITO HOSP.) 2500 U PO LIOF. INJ. FA + FA DIL. X 50,SHIRE,9798.06,
0000075297,90416678,FEIBA (RESTRITO HOSP.) 500 U PO LIOF. INJ. FA + FA DIL. X 20,SHIRE,1957.68,
0000074579,90079540,FELDANAX 20 MG. CX. 15 CAPS.,GEOLAB,0.6087,
0000072190,90405340,FELDENE (*) 20 MG. 10 CAPS.,WYETH,2.413,
0000072192,90405315,FELDENE (*) 20 MG. 10 CPRS. SOL.,WYETH,2.704,
0000072193,90405382,FELDENE (*) 20 MG. 10 SUPOS.,WYETH,2.624,
0000072191,90405358,FELDENE (*) 20 MG. 15 CAPS.,WYETH,2.4727,
0000072194,90405390,FELDENE (*) 40 MG. INJ. 2 AMPS. IM,WYETH,11.4,
0000072195,90131886,FELDENE (*) SL 20 MG. 5 BL. X 2 CPRS.,WYETH,5.144,
0000072198,90405331,FELDENE (*) SL 20 MG. 6 BL. DISSOL. INST.,WYETH,5.145,
0000072189,90405366,FELDENE GEL BISN. 30 G.,WYETH,28.93,
0000077012,90406761,FELDENE SL 20MG 4CPDS ORODISP.,WYETH,5.145,
0000072198,90405331,FELDENE SL 20MG 6CPDS,PFIZER,5.146,
0000075859,90413563,FELISSA 10 MG. CT. BL. AL. AL. X 28 CPRS. REV.,SUN,1.7179,
0000075859,90413563,FELISSA 10MG 28CPDS REV. SUN,FARMACEUTICA,1.7179,
0000075961,90386523,FELISSA 10MG 7CPDS REV. SUN,FARMACEUTICA,1.7191,
0000075860,90413571,FELISSA 15 MG. CT. BL. AL. AL. X 28 CPRS. REV.,SUN,2.7489,
0000075860,90413571,FELISSA 15MG 28CPDS REV. SUN,FARMACEUTICA,2.7489,
0000078047,90386558,FELISSA 15MG 7CPDS REV. SUN,FARMACEUTICA,2.7508,
0000075861,90413580,FELISSA 20 MG. CT. BL. AL. AL. X 28 CPRS. REV.,SUN,3.7796,
0000075861,90413580,FELISSA 20MG 28CPDS REV. SUN,FARMACEUTICA,3.7796,
0000078048,90386582,FELISSA 20MG 7CPDS REV. SUN,FARMACEUTICA,3.7826,
0000003767,90170555,"FEMARA (ICMS 0%) 2,5 MG. 28 CPRS.",NOVARTIS,23.496,
0000043321,90284453,FEMIANE BLIST. CALEND. 21 DRAGS.,BAYER,1.5489,
0000016958,90120930,FEMIGESTROL (RESTRITO HOSP.) 160 MG. 3 BL. X 10 CPRS.,BERGAMO,6.4459,REAL
0000045365,90003985,FEMINA 150 MCG + 20 MCG BL. 21 CPRS.,ACHE,1.0948,
0000045366,90216180,FEMINA 150 MCG + 20 MCG BL. 63 CPRS.,ACHE,0.7694,
0000003987,90004051,FEMME C/FLUOR FR. 30 CPRS. REV.,ACHE,1.5648,
0000044393,90216555,FEMME FOLICO 5 MG. 30 CPRS. REV.,ACHE,0.6633,
0000003986,90263243,FEMME FR. 30 CPRS. REV.,ACHE,1.7872,
0000050196,90229177,"FENAFLAN 11,6 MG/G GEL. BISN. 30 G TEUTO",BRAS.,4.32,
0000063175,90339371,FENAFLAN 15 MG/ML SUSP. ORAL CT. FR. PLAST. OPC. GOT. X 20 M TEUTO,BRAS.,8.08,
0000063175,90339371,FENAFLAN 15MG/ML SUSP.ORAL GTS.20ML TEUTO,BRAS,8.08,
0000071507,90381106,"FENAFLAN D 44,3 MG. CT. BL. AL. PLAS. PVDC TRANS. X 20 CPRS. TEUTO",BRAS.,0.3315,
0000071507,90381106,"FENAFLAN D 44,3MG 20CPDS DISP. TEUTO",BRAS,0.3315,
0000002583,90312317,FENAFLAN EMULGEL 60 G. TEUTO,BRAS.,9.62,
0000068137,90176065,FENAFLEX - ODC 35 MG + 300 MG + 50 MG COM CT BL AL PLAS AMB,PHARLAB,0.3884,
0000008027,90208544,FENAREN (*) 50 MG. CX. 20 CPRS. UNIAO,QUIMICA,0.996,
0000055920,90323890,FENAREN GEL. BISN. 60 G UNIAO,QUIMICA,13.83,
0000071093,90359151,FENAZIC 15 MG. LIB. PROL. CT. BL. AL. AL. X 28 CPRS. REV.,ZODIAC,4.5857,
0000071093,90359151,FENAZIC 15MG 28CPDS REV.LIB.PROLONG.,ZODIAC,4.5839,
0000071094,90359186,"FENAZIC 7,5 MG. LIB. PROL. CT. BL. AL. AL. X 14 CPRS. REV.",ZODIAC,3.7479,
0000071096,90359119,"FENAZIC 7,5 MG. LIB. PROL. CT. BL. AL. AL. X 28 CPRS. REV.",ZODIAC,3.7479,
0000071094,90359186,"FENAZIC 7,5MG 14CPDS REV.LIB.PROLONG.",ZODIAC,3.7464,
0000071096,90359119,"FENAZIC 7,5MG 28CPDS REV.LIB.PROLONG.",ZODIAC,3.7464,
0000055770,90205472,FENDICAL BL. 30 CPRS. REV.,UCI-FARMA,0.9194,
0000000934,90195060,FENERGAN 25 MG. EST. 20 CPRS.,SANOFI-AVENTIS,0.529,
0000000937,90195051,FENERGAN 25 MG/ML. CX. 25 AMPS. 2 ML.,SANOFI-AVENTIS,2.6432,
0000000931,90194713,FENERGAN CREME TB. 30 G.,SANOFI-AVENTIS,13.63,
0000030848,90195043,FENERGAN EXPECTORANTE AD. 100 ML,SANOFI-AVENTIS,13.57,
0000030847,90195027,FENERGAN EXPECTORANTE PED. 100 ML,SANOFI-AVENTIS,13.38,
0000003924,90046102,FENILEFRIN (RESTRITO HOSP.) 10 MG/ML CX. 50 AMPS. 1 ML,CRISTALIA,9.237,REAL
0000000939,90006585,FENILEFRINA 10% FR. 5 ML.,ALLERGAN,8.67,
0000074316,90318960,"FENIRAX 0,4 MG/ML. SOL. OR. CT. FR. PET. AMB. X 120 ML. + CP.",MULTILAB,12.45,
0000074316,90318960,"FENIRAX 0,4 MG/ML. SOL. OR. CT. FR. PET. AMB. X 120 ML. + CP.",MULTILAB,12.45,
0000060374,90235177,"FENIRAX 2,8 MG/ML SOL. OR. CT. FR. PLAS. OPC. GOT. X 20 ML",MULTILAB,12.56,
0000028625,90046129,FENITAL (RESTRITO HOSP.) 5% - 50 AMPS. 5 ML,CRISTALIA,3.5418,REAL
0000071402,90376307,FENITAL (RESTRITO HOSP.) ORAL 100 MG. CT. BL. AL. PLAS. PVC,CRISTALIA,0.3114,
0000071402,90376307,FENITAL ORAL 100MG 200CPDS,CRISTALIA,0.3114,
0000044177,90137663,FENITOINA - GENERICO (RESTRITO HOSP.) 100 MG. 100 CPRS. (HOS TEUTO,BRAS.,0.203,REAL
0000075330,90380657,FENITOINA - GENERICO (RESTRITO HOSP.) 100 MG. CX. BL. AL. PLA,HIPOLABOR,0.212,
0000051768,90208560,FENITOINA - GENERICO (RESTRITO HOSP.) 50 MG/ML SOL. INJ. 50 UNIAO,QUIMICA,2.6534,REAL
0000017198,90137671,FENITOINA - GENERICO 100 MG. 30 CPRS. TEUTO,BRAS.,0.2138,
0000070775,90038398,FENITOINA - GENERICO 100 MG. CX. 100 CPRS.,CAZI,0.2122,
0000070774,90038401,FENITOINA - GENERICO 100 MG. CX. 25 CPRS.,CAZI,0.21,
0000036862,90137680,FENITOINA SODICA - GENERICO (RESTRITO HOSP.) 50 MG/ML SOL. I TEUTO,BRAS.,2.5231,REAL
0000070659,90097076,FENITOINA SODICA - GENERICO (RESTRITO HOSP.) 50 MG/ML SOL. I,HIPOLABOR,2.6421,
0000051767,90208579,FENOBARBITAL - GENERICO (RESTRITO HOSP.) 100 MG. BL. 200 CPR UNIAO,QUIMICA,0.22,REAL
0000062535,90339690,FENOBARBITAL - GENERICO (RESTRITO HOSP.) 100 MG. CT. BL. AL. TEUTO,BRAS.,0.2201,
0000062534,90339339,FENOBARBITAL - GENERICO (RESTRITO HOSP.) 200 MG/ML SOL. INJ. TEUTO,BRAS.,1.1648,
0000062533,90312490,FENOBARBITAL - GENERICO 100 MG. 20 CPRS. TEUTO,BRAS.,0.2195,
0000015642,90208587,FENOBARBITAL - GENERICO 100 MG. BL. 30 CPRS. UNIAO,QUIMICA,0.2184,
0000065754,90351126,FENOBARBITAL - GENERICO 100 MG. CT. BL. AL. PLAS. TRANS. X 3 TEUTO,BRAS.,0.2047,
0000028119,90208595,FENOBARBITAL - GENERICO 40 MG/ML SOL. ORAL GTS. 20 ML UNIAO,QUIMICA,4.49,
